k,f,name,E_semi,T_semi,obj_semi,E_active,T_active,obj_active,dE,dT,dObj
8,10,"Instance_50_5_5_0,2_0,2_20_Rep0",498,4859,5357,2693,3182,5875,2195,-1677,518
8,10,"Instance_50_5_5_0,2_0,2_20_Rep1",829,7355,8184,3835,4843,8678,3006,-2512,494
8,10,"Instance_50_5_5_0,2_0,2_20_Rep2",412,7714,8126,3007,8199,11206,2595,485,3080
8,10,"Instance_50_5_5_0,2_0,2_20_Rep3",1001,10072,11073,4907,6956,11863,3906,-3116,790
8,10,"Instance_50_5_5_0,2_0,2_20_Rep4",522,5596,6118,1901,5090,6991,1379,-506,873
8,10,"Instance_50_5_5_0,2_0,6_10_Rep0",0,2310,2310,2488,3276,5764,2488,966,3454
8,10,"Instance_50_5_5_0,2_0,6_10_Rep1",456,4479,4935,2061,3609,5670,1605,-870,735
8,10,"Instance_50_5_5_0,2_0,6_10_Rep2",24,5314,5338,2119,4260,6379,2095,-1054,1041
8,10,"Instance_50_5_5_0,2_0,6_10_Rep3",157,2491,2648,711,2714,3425,554,223,777
8,10,"Instance_50_5_5_0,2_0,6_10_Rep4",99,2225,2324,600,2524,3124,501,299,800
8,10,"Instance_50_5_5_0,2_0,6_20_Rep0",476,3473,3949,1580,4086,5666,1104,613,1717
8,10,"Instance_50_5_5_0,2_0,6_20_Rep1",0,1213,1213,937,732,1669,937,-481,456
8,10,"Instance_50_5_5_0,2_0,6_20_Rep2",94,2065,2159,174,974,1148,80,-1091,-1011
8,10,"Instance_50_5_5_0,2_0,6_20_Rep3",0,168,168,380,382,762,380,214,594
8,10,"Instance_50_5_5_0,2_0,6_20_Rep4",0,824,824,626,407,1033,626,-417,209
8,10,"Instance_50_5_5_0,2_1_10_Rep0",0,1611,1611,174,1521,1695,174,-90,84
8,10,"Instance_50_5_5_0,2_1_10_Rep1",0,1073,1073,60,908,968,60,-165,-105
8,10,"Instance_50_5_5_0,2_1_10_Rep2",0,4672,4672,1120,4676,5796,1120,4,1124
8,10,"Instance_50_5_5_0,2_1_10_Rep3",25,4198,4223,920,3701,4621,895,-497,398
8,10,"Instance_50_5_5_0,2_1_10_Rep4",0,1735,1735,2056,809,2865,2056,-926,1130
8,10,"Instance_50_5_5_0,2_1_20_Rep0",0,3450,3450,330,3015,3345,330,-435,-105
8,10,"Instance_50_5_5_0,2_1_20_Rep1",0,1329,1329,360,1320,1680,360,-9,351
8,10,"Instance_50_5_5_0,2_1_20_Rep2",0,296,296,28,264,292,28,-32,-4
8,10,"Instance_50_5_5_0,2_1_20_Rep3",0,238,238,158,567,725,158,329,487
8,10,"Instance_50_5_5_0,2_1_20_Rep4",28,2295,2323,283,2146,2429,255,-149,106
8,10,"Instance_50_5_5_0,4_0,2_10_Rep0",405,17707,18112,2533,17166,19699,2128,-541,1587
8,10,"Instance_50_5_5_0,4_0,2_10_Rep1",259,18468,18727,424,18463,18887,165,-5,160
8,10,"Instance_50_5_5_0,4_0,2_10_Rep2",756,17340,18096,931,16163,17094,175,-1177,-1002
8,10,"Instance_50_5_5_0,4_0,2_10_Rep3",482,21926,22408,1811,18908,20719,1329,-3018,-1689
8,10,"Instance_50_5_5_0,4_0,2_10_Rep4",434,20000,20434,2063,17268,19331,1629,-2732,-1103
8,10,"Instance_50_5_5_0,4_0,2_20_Rep0",55,14557,14612,2212,14736,16948,2157,179,2336
8,10,"Instance_50_5_5_0,4_0,2_20_Rep1",84,20551,20635,786,19863,20649,702,-688,14
8,10,"Instance_50_5_5_0,4_0,2_20_Rep2",411,21063,21474,1114,17167,18281,703,-3896,-3193
8,10,"Instance_50_5_5_0,4_0,2_20_Rep3",8,21275,21283,1130,19352,20482,1122,-1923,-801
8,10,"Instance_50_5_5_0,4_0,2_20_Rep4",422,12934,13356,1216,13141,14357,794,207,1001
8,10,"Instance_50_5_5_0,4_0,6_10_Rep0",127,15207,15334,242,14195,14437,115,-1012,-897
8,10,"Instance_50_5_5_0,4_0,6_10_Rep1",0,25832,25832,293,26928,27221,293,1096,1389
8,10,"Instance_50_5_5_0,4_0,6_10_Rep2",0,14316,14316,794,13383,14177,794,-933,-139
8,10,"Instance_50_5_5_0,4_0,6_10_Rep3",8,20083,20091,706,20830,21536,698,747,1445
8,10,"Instance_50_5_5_0,4_0,6_10_Rep4",0,14444,14444,12,11801,11813,12,-2643,-2631
8,10,"Instance_50_5_5_0,4_0,6_20_Rep0",0,12775,12775,876,15272,16148,876,2497,3373
8,10,"Instance_50_5_5_0,4_0,6_20_Rep1",0,15022,15022,8,12020,12028,8,-3002,-2994
8,10,"Instance_50_5_5_0,4_0,6_20_Rep2",0,13919,13919,272,17477,17749,272,3558,3830
8,10,"Instance_50_5_5_0,4_0,6_20_Rep3",0,16707,16707,0,16014,16014,0,-693,-693
8,10,"Instance_50_5_5_0,4_0,6_20_Rep4",0,10408,10408,1194,10038,11232,1194,-370,824
8,10,"Instance_50_5_5_0,4_1_10_Rep0",44,12774,12818,246,13144,13390,202,370,572
8,10,"Instance_50_5_5_0,4_1_10_Rep1",0,13807,13807,105,12725,12830,105,-1082,-977
8,10,"Instance_50_5_5_0,4_1_10_Rep2",0,20470,20470,47,16580,16627,47,-3890,-3843
8,10,"Instance_50_5_5_0,4_1_10_Rep3",0,25329,25329,184,22004,22188,184,-3325,-3141
8,10,"Instance_50_5_5_0,4_1_10_Rep4",114,27173,27287,0,26143,26143,-114,-1030,-1144
8,10,"Instance_50_5_5_0,4_1_20_Rep0",0,13979,13979,441,13129,13570,441,-850,-409
8,10,"Instance_50_5_5_0,4_1_20_Rep1",0,21013,21013,0,20231,20231,0,-782,-782
8,10,"Instance_50_5_5_0,4_1_20_Rep2",0,6235,6235,0,5783,5783,0,-452,-452
8,10,"Instance_50_5_5_0,4_1_20_Rep3",0,7257,7257,0,6798,6798,0,-459,-459
8,10,"Instance_50_5_5_0,4_1_20_Rep4",0,17820,17820,0,17277,17277,0,-543,-543
8,10,"Instance_50_5_5_0,6_0,2_10_Rep0",0,34945,34945,0,34781,34781,0,-164,-164
8,10,"Instance_50_5_5_0,6_0,2_10_Rep1",15,30656,30671,260,29453,29713,245,-1203,-958
8,10,"Instance_50_5_5_0,6_0,2_10_Rep2",26,36025,36051,0,36713,36713,-26,688,662
8,10,"Instance_50_5_5_0,6_0,2_10_Rep3",44,42479,42523,264,43393,43657,220,914,1134
8,10,"Instance_50_5_5_0,6_0,2_10_Rep4",0,40217,40217,242,39425,39667,242,-792,-550
8,10,"Instance_50_5_5_0,6_0,2_20_Rep0",0,39327,39327,135,39191,39326,135,-136,-1
8,10,"Instance_50_5_5_0,6_0,2_20_Rep1",0,26547,26547,270,25639,25909,270,-908,-638
8,10,"Instance_50_5_5_0,6_0,2_20_Rep2",65,35330,35395,89,35083,35172,24,-247,-223
8,10,"Instance_50_5_5_0,6_0,2_20_Rep3",0,42407,42407,0,44429,44429,0,2022,2022
8,10,"Instance_50_5_5_0,6_0,2_20_Rep4",265,31736,32001,88,29831,29919,-177,-1905,-2082
8,10,"Instance_50_5_5_0,6_0,6_10_Rep0",0,43804,43804,0,42730,42730,0,-1074,-1074
8,10,"Instance_50_5_5_0,6_0,6_10_Rep1",0,53553,53553,50,53573,53623,50,20,70
8,10,"Instance_50_5_5_0,6_0,6_10_Rep2",36,36949,36985,0,37490,37490,-36,541,505
8,10,"Instance_50_5_5_0,6_0,6_10_Rep3",20,33899,33919,13,33945,33958,-7,46,39
8,10,"Instance_50_5_5_0,6_0,6_10_Rep4",0,33179,33179,331,31923,32254,331,-1256,-925
8,10,"Instance_50_5_5_0,6_0,6_20_Rep0",0,30656,30656,56,29303,29359,56,-1353,-1297
8,10,"Instance_50_5_5_0,6_0,6_20_Rep1",8,33866,33874,200,33145,33345,192,-721,-529
8,10,"Instance_50_5_5_0,6_0,6_20_Rep2",0,32404,32404,4,29665,29669,4,-2739,-2735
8,10,"Instance_50_5_5_0,6_0,6_20_Rep3",18,28664,28682,287,26345,26632,269,-2319,-2050
8,10,"Instance_50_5_5_0,6_0,6_20_Rep4",0,34615,34615,8,34580,34588,8,-35,-27
8,10,"Instance_50_5_5_0,6_1_10_Rep0",0,34892,34892,19,34091,34110,19,-801,-782
8,10,"Instance_50_5_5_0,6_1_10_Rep1",0,36855,36855,40,36452,36492,40,-403,-363
8,10,"Instance_50_5_5_0,6_1_10_Rep2",0,32206,32206,164,32262,32426,164,56,220
8,10,"Instance_50_5_5_0,6_1_10_Rep3",0,52381,52381,0,49812,49812,0,-2569,-2569
8,10,"Instance_50_5_5_0,6_1_10_Rep4",0,38261,38261,1127,36998,38125,1127,-1263,-136
8,10,"Instance_50_5_5_0,6_1_20_Rep0",11,48095,48106,0,47207,47207,-11,-888,-899
8,10,"Instance_50_5_5_0,6_1_20_Rep1",0,30118,30118,200,29723,29923,200,-395,-195
8,10,"Instance_50_5_5_0,6_1_20_Rep2",0,49012,49012,77,48052,48129,77,-960,-883
8,10,"Instance_50_5_5_0,6_1_20_Rep3",0,42880,42880,0,40406,40406,0,-2474,-2474
8,10,"Instance_50_5_5_0,6_1_20_Rep4",0,32313,32313,0,31340,31340,0,-973,-973
8,15,"Instance_100_10_3_0,2_0,2_10_Rep0",29667,63545,93212,56908,58010,114918,27241,-5535,21706
8,15,"Instance_100_10_3_0,2_0,2_10_Rep1",17635,69062,86697,50393,53477,103870,32758,-15585,17173
8,15,"Instance_100_10_3_0,2_0,2_10_Rep2",7481,94299,101780,39270,66035,105305,31789,-28264,3525
8,15,"Instance_100_10_3_0,2_0,2_10_Rep3",26468,50824,77292,48564,46216,94780,22096,-4608,17488
8,15,"Instance_100_10_3_0,2_0,2_10_Rep4",5093,71519,76612,35970,55970,91940,30877,-15549,15328
8,15,"Instance_100_10_3_0,2_0,2_20_Rep0",717,58196,58913,17072,46833,63905,16355,-11363,4992
8,15,"Instance_100_10_3_0,2_0,2_20_Rep1",5725,68401,74126,41336,47186,88522,35611,-21215,14396
8,15,"Instance_100_10_3_0,2_0,2_20_Rep2",4497,64429,68926,21855,53293,75148,17358,-11136,6222
8,15,"Instance_100_10_3_0,2_0,2_20_Rep3",6102,57363,63465,36577,45087,81664,30475,-12276,18199
8,15,"Instance_100_10_3_0,2_0,2_20_Rep4",2938,79538,82476,38635,52382,91017,35697,-27156,8541
8,15,"Instance_100_10_3_0,2_0,6_10_Rep0",1392,23302,24694,7964,18437,26401,6572,-4865,1707
8,15,"Instance_100_10_3_0,2_0,6_10_Rep1",441,26937,27378,8922,20619,29541,8481,-6318,2163
8,15,"Instance_100_10_3_0,2_0,6_10_Rep2",535,21383,21918,6274,18389,24663,5739,-2994,2745
8,15,"Instance_100_10_3_0,2_0,6_10_Rep3",357,4389,4746,2746,3573,6319,2389,-816,1573
8,15,"Instance_100_10_3_0,2_0,6_10_Rep4",63,20216,20279,5090,17001,22091,5027,-3215,1812
8,15,"Instance_100_10_3_0,2_0,6_20_Rep0",28,9741,9769,5058,7428,12486,5030,-2313,2717
8,15,"Instance_100_10_3_0,2_0,6_20_Rep1",433,10517,10950,5889,6885,12774,5456,-3632,1824
8,15,"Instance_100_10_3_0,2_0,6_20_Rep2",3,7410,7413,5734,7311,13045,5731,-99,5632
8,15,"Instance_100_10_3_0,2_0,6_20_Rep3",1988,4473,6461,10887,5175,16062,8899,702,9601
8,15,"Instance_100_10_3_0,2_0,6_20_Rep4",575,11844,12419,5296,4309,9605,4721,-7535,-2814
8,15,"Instance_100_10_3_0,2_1_10_Rep0",0,1123,1123,239,411,650,239,-712,-473
8,15,"Instance_100_10_3_0,2_1_10_Rep1",0,12,12,359,57,416,359,45,404
8,15,"Instance_100_10_3_0,2_1_10_Rep2",0,510,510,140,145,285,140,-365,-225
8,15,"Instance_100_10_3_0,2_1_10_Rep3",0,0,0,312,406,718,312,406,718
8,15,"Instance_100_10_3_0,2_1_10_Rep4",0,156,156,491,576,1067,491,420,911
8,15,"Instance_100_10_3_0,2_1_20_Rep0",0,15,15,18,63,81,18,48,66
8,15,"Instance_100_10_3_0,2_1_20_Rep1",0,0,0,0,0,0,0,0,0
8,15,"Instance_100_10_3_0,2_1_20_Rep2",0,0,0,687,283,970,687,283,970
8,15,"Instance_100_10_3_0,2_1_20_Rep3",0,0,0,80,71,151,80,71,151
8,15,"Instance_100_10_3_0,2_1_20_Rep4",0,0,0,1802,528,2330,1802,528,2330
8,15,"Instance_100_10_3_0,4_0,2_10_Rep0",1940,131674,133614,10031,113810,123841,8091,-17864,-9773
8,15,"Instance_100_10_3_0,4_0,2_10_Rep1",2052,150722,152774,14696,115962,130658,12644,-34760,-22116
8,15,"Instance_100_10_3_0,4_0,2_10_Rep2",3763,150320,154083,11011,160058,171069,7248,9738,16986
8,15,"Instance_100_10_3_0,4_0,2_10_Rep3",10604,149846,160450,17065,142799,159864,6461,-7047,-586
8,15,"Instance_100_10_3_0,4_0,2_10_Rep4",920,110474,111394,13381,119572,132953,12461,9098,21559
8,15,"Instance_100_10_3_0,4_0,2_20_Rep0",1713,139016,140729,10053,113278,123331,8340,-25738,-17398
8,15,"Instance_100_10_3_0,4_0,2_20_Rep1",714,119909,120623,9249,138567,147816,8535,18658,27193
8,15,"Instance_100_10_3_0,4_0,2_20_Rep2",1212,110576,111788,10844,92581,103425,9632,-17995,-8363
8,15,"Instance_100_10_3_0,4_0,2_20_Rep3",0,125831,125831,9480,121653,131133,9480,-4178,5302
8,15,"Instance_100_10_3_0,4_0,2_20_Rep4",489,120322,120811,16509,103712,120221,16020,-16610,-590
8,15,"Instance_100_10_3_0,4_0,6_10_Rep0",76,60200,60276,1099,64789,65888,1023,4589,5612
8,15,"Instance_100_10_3_0,4_0,6_10_Rep1",0,86035,86035,1783,89704,91487,1783,3669,5452
8,15,"Instance_100_10_3_0,4_0,6_10_Rep2",0,81537,81537,2560,68869,71429,2560,-12668,-10108
8,15,"Instance_100_10_3_0,4_0,6_10_Rep3",0,52582,52582,798,46654,47452,798,-5928,-5130
8,15,"Instance_100_10_3_0,4_0,6_10_Rep4",0,101748,101748,1776,96420,98196,1776,-5328,-3552
8,15,"Instance_100_10_3_0,4_0,6_20_Rep0",12,72234,72246,1552,47716,49268,1540,-24518,-22978
8,15,"Instance_100_10_3_0,4_0,6_20_Rep1",0,60420,60420,341,61787,62128,341,1367,1708
8,15,"Instance_100_10_3_0,4_0,6_20_Rep2",0,79354,79354,190,67506,67696,190,-11848,-11658
8,15,"Instance_100_10_3_0,4_0,6_20_Rep3",0,69957,69957,1554,51599,53153,1554,-18358,-16804
8,15,"Instance_100_10_3_0,4_0,6_20_Rep4",0,65591,65591,506,39828,40334,506,-25763,-25257
8,15,"Instance_100_10_3_0,4_1_10_Rep0",0,77572,77572,622,86402,87024,622,8830,9452
8,15,"Instance_100_10_3_0,4_1_10_Rep1",0,93229,93229,232,75667,75899,232,-17562,-17330
8,15,"Instance_100_10_3_0,4_1_10_Rep2",0,46610,46610,614,33025,33639,614,-13585,-12971
8,15,"Instance_100_10_3_0,4_1_10_Rep3",0,49526,49526,406,47229,47635,406,-2297,-1891
8,15,"Instance_100_10_3_0,4_1_10_Rep4",0,59879,59879,0,63555,63555,0,3676,3676
8,15,"Instance_100_10_3_0,4_1_20_Rep0",0,19238,19238,162,18015,18177,162,-1223,-1061
8,15,"Instance_100_10_3_0,4_1_20_Rep1",0,52440,52440,36,54224,54260,36,1784,1820
8,15,"Instance_100_10_3_0,4_1_20_Rep2",0,42100,42100,2,36127,36129,2,-5973,-5971
8,15,"Instance_100_10_3_0,4_1_20_Rep3",0,55253,55253,0,53311,53311,0,-1942,-1942
8,15,"Instance_100_10_3_0,4_1_20_Rep4",0,41935,41935,36,40628,40664,36,-1307,-1271
8,15,"Instance_100_10_3_0,6_0,2_10_Rep0",429,233542,233971,930,262835,263765,501,29293,29794
8,15,"Instance_100_10_3_0,6_0,2_10_Rep1",39,247181,247220,1275,248933,250208,1236,1752,2988
8,15,"Instance_100_10_3_0,6_0,2_10_Rep2",111,207506,207617,444,239626,240070,333,32120,32453
8,15,"Instance_100_10_3_0,6_0,2_10_Rep3",144,206014,206158,665,217297,217962,521,11283,11804
8,15,"Instance_100_10_3_0,6_0,2_10_Rep4",120,197779,197899,457,231352,231809,337,33573,33910
8,15,"Instance_100_10_3_0,6_0,2_20_Rep0",0,233819,233819,1878,241779,243657,1878,7960,9838
8,15,"Instance_100_10_3_0,6_0,2_20_Rep1",0,203381,203381,1208,224299,225507,1208,20918,22126
8,15,"Instance_100_10_3_0,6_0,2_20_Rep2",0,206682,206682,720,198027,198747,720,-8655,-7935
8,15,"Instance_100_10_3_0,6_0,2_20_Rep3",483,189165,189648,852,182765,183617,369,-6400,-6031
8,15,"Instance_100_10_3_0,6_0,2_20_Rep4",30,203137,203167,1474,193891,195365,1444,-9246,-7802
8,15,"Instance_100_10_3_0,6_0,6_10_Rep0",0,202369,202369,0,204823,204823,0,2454,2454
8,15,"Instance_100_10_3_0,6_0,6_10_Rep1",0,209154,209154,247,206343,206590,247,-2811,-2564
8,15,"Instance_100_10_3_0,6_0,6_10_Rep2",0,188530,188530,2448,172434,174882,2448,-16096,-13648
8,15,"Instance_100_10_3_0,6_0,6_10_Rep3",0,219692,219692,1399,218185,219584,1399,-1507,-108
8,15,"Instance_100_10_3_0,6_0,6_10_Rep4",0,206719,206719,0,211174,211174,0,4455,4455
8,15,"Instance_100_10_3_0,6_0,6_20_Rep0",0,232784,232784,324,209558,209882,324,-23226,-22902
8,15,"Instance_100_10_3_0,6_0,6_20_Rep1",0,168811,168811,0,154542,154542,0,-14269,-14269
8,15,"Instance_100_10_3_0,6_0,6_20_Rep2",0,179847,179847,0,169951,169951,0,-9896,-9896
8,15,"Instance_100_10_3_0,6_0,6_20_Rep3",0,225663,225663,0,226500,226500,0,837,837
8,15,"Instance_100_10_3_0,6_0,6_20_Rep4",0,207678,207678,0,185364,185364,0,-22314,-22314
8,15,"Instance_100_10_3_0,6_1_10_Rep0",0,190448,190448,1621,193041,194662,1621,2593,4214
8,15,"Instance_100_10_3_0,6_1_10_Rep1",0,247825,247825,0,253586,253586,0,5761,5761
8,15,"Instance_100_10_3_0,6_1_10_Rep2",0,246438,246438,0,238143,238143,0,-8295,-8295
8,15,"Instance_100_10_3_0,6_1_10_Rep3",0,200501,200501,0,201332,201332,0,831,831
8,15,"Instance_100_10_3_0,6_1_10_Rep4",0,247186,247186,0,234573,234573,0,-12613,-12613
8,15,"Instance_100_10_3_0,6_1_20_Rep0",0,127894,127894,0,128389,128389,0,495,495
8,15,"Instance_100_10_3_0,6_1_20_Rep1",0,171908,171908,0,156503,156503,0,-15405,-15405
8,15,"Instance_100_10_3_0,6_1_20_Rep2",0,161189,161189,0,144026,144026,0,-17163,-17163
8,15,"Instance_100_10_3_0,6_1_20_Rep3",18,192982,193000,0,190058,190058,-18,-2924,-2942
8,15,"Instance_100_10_3_0,6_1_20_Rep4",0,200731,200731,0,196310,196310,0,-4421,-4421
8,15,"Instance_100_10_5_0,2_0,2_10_Rep0",238,62161,62399,13985,42958,56943,13747,-19203,-5456
8,15,"Instance_100_10_5_0,2_0,2_10_Rep1",2360,49916,52276,10552,45593,56145,8192,-4323,3869
8,15,"Instance_100_10_5_0,2_0,2_10_Rep2",5927,57291,63218,19449,38831,58280,13522,-18460,-4938
8,15,"Instance_100_10_5_0,2_0,2_10_Rep3",7554,49722,57276,15835,51443,67278,8281,1721,10002
8,15,"Instance_100_10_5_0,2_0,2_10_Rep4",844,73430,74274,14596,50014,64610,13752,-23416,-9664
8,15,"Instance_100_10_5_0,2_0,2_20_Rep0",366,34156,34522,16191,20347,36538,15825,-13809,2016
8,15,"Instance_100_10_5_0,2_0,2_20_Rep1",592,42348,42940,7797,37453,45250,7205,-4895,2310
8,15,"Instance_100_10_5_0,2_0,2_20_Rep2",160,40932,41092,13428,32265,45693,13268,-8667,4601
8,15,"Instance_100_10_5_0,2_0,2_20_Rep3",2228,40154,42382,8551,36812,45363,6323,-3342,2981
8,15,"Instance_100_10_5_0,2_0,2_20_Rep4",372,45957,46329,10149,39808,49957,9777,-6149,3628
8,15,"Instance_100_10_5_0,2_0,6_10_Rep0",0,7747,7747,2949,4464,7413,2949,-3283,-334
8,15,"Instance_100_10_5_0,2_0,6_10_Rep1",33,13799,13832,1454,9106,10560,1421,-4693,-3272
8,15,"Instance_100_10_5_0,2_0,6_10_Rep2",46,9608,9654,5686,5858,11544,5640,-3750,1890
8,15,"Instance_100_10_5_0,2_0,6_10_Rep3",0,8592,8592,5557,5145,10702,5557,-3447,2110
8,15,"Instance_100_10_5_0,2_0,6_10_Rep4",9,17876,17885,1849,10211,12060,1840,-7665,-5825
8,15,"Instance_100_10_5_0,2_0,6_20_Rep0",0,1104,1104,852,501,1353,852,-603,249
8,15,"Instance_100_10_5_0,2_0,6_20_Rep1",0,4362,4362,761,2315,3076,761,-2047,-1286
8,15,"Instance_100_10_5_0,2_0,6_20_Rep2",0,1040,1040,1412,433,1845,1412,-607,805
8,15,"Instance_100_10_5_0,2_0,6_20_Rep3",0,7218,7218,7054,3026,10080,7054,-4192,2862
8,15,"Instance_100_10_5_0,2_0,6_20_Rep4",0,4423,4423,2624,567,3191,2624,-3856,-1232
8,15,"Instance_100_10_5_0,2_1_10_Rep0",0,8269,8269,404,7366,7770,404,-903,-499
8,15,"Instance_100_10_5_0,2_1_10_Rep1",0,5153,5153,122,2589,2711,122,-2564,-2442
8,15,"Instance_100_10_5_0,2_1_10_Rep2",0,6139,6139,2668,3932,6600,2668,-2207,461
8,15,"Instance_100_10_5_0,2_1_10_Rep3",0,3757,3757,142,3580,3722,142,-177,-35
8,15,"Instance_100_10_5_0,2_1_10_Rep4",0,13585,13585,200,10205,10405,200,-3380,-3180
8,15,"Instance_100_10_5_0,2_1_20_Rep0",0,909,909,386,673,1059,386,-236,150
8,15,"Instance_100_10_5_0,2_1_20_Rep1",0,12057,12057,61,8701,8762,61,-3356,-3295
8,15,"Instance_100_10_5_0,2_1_20_Rep2",0,726,726,1207,513,1720,1207,-213,994
8,15,"Instance_100_10_5_0,2_1_20_Rep3",0,7913,7913,50,5884,5934,50,-2029,-1979
8,15,"Instance_100_10_5_0,2_1_20_Rep4",0,3353,3353,270,1847,2117,270,-1506,-1236
8,15,"Instance_100_10_5_0,4_0,2_10_Rep0",303,115926,116229,4111,98332,102443,3808,-17594,-13786
8,15,"Instance_100_10_5_0,4_0,2_10_Rep1",2293,93715,96008,3838,100786,104624,1545,7071,8616
8,15,"Instance_100_10_5_0,4_0,2_10_Rep2",1084,106461,107545,4927,103638,108565,3843,-2823,1020
8,15,"Instance_100_10_5_0,4_0,2_10_Rep3",58,94778,94836,1093,93976,95069,1035,-802,233
8,15,"Instance_100_10_5_0,4_0,2_10_Rep4",648,114268,114916,1346,124741,126087,698,10473,11171
8,15,"Instance_100_10_5_0,4_0,2_20_Rep0",10,89420,89430,2332,82471,84803,2322,-6949,-4627
8,15,"Instance_100_10_5_0,4_0,2_20_Rep1",0,81990,81990,869,70212,71081,869,-11778,-10909
8,15,"Instance_100_10_5_0,4_0,2_20_Rep2",0,98967,98967,1581,89551,91132,1581,-9416,-7835
8,15,"Instance_100_10_5_0,4_0,2_20_Rep3",0,76690,76690,584,69631,70215,584,-7059,-6475
8,15,"Instance_100_10_5_0,4_0,2_20_Rep4",0,80415,80415,2686,76466,79152,2686,-3949,-1263
8,15,"Instance_100_10_5_0,4_0,6_10_Rep0",0,63643,63643,105,52888,52993,105,-10755,-10650
8,15,"Instance_100_10_5_0,4_0,6_10_Rep1",0,52438,52438,260,54673,54933,260,2235,2495
8,15,"Instance_100_10_5_0,4_0,6_10_Rep2",0,69526,69526,1386,62064,63450,1386,-7462,-6076
8,15,"Instance_100_10_5_0,4_0,6_10_Rep3",0,58611,58611,114,50669,50783,114,-7942,-7828
8,15,"Instance_100_10_5_0,4_0,6_10_Rep4",0,70404,70404,1360,61722,63082,1360,-8682,-7322
8,15,"Instance_100_10_5_0,4_0,6_20_Rep0",0,50136,50136,348,32312,32660,348,-17824,-17476
8,15,"Instance_100_10_5_0,4_0,6_20_Rep1",0,65525,65525,57,72151,72208,57,6626,6683
8,15,"Instance_100_10_5_0,4_0,6_20_Rep2",0,59091,59091,513,56913,57426,513,-2178,-1665
8,15,"Instance_100_10_5_0,4_0,6_20_Rep3",0,60549,60549,98,44722,44820,98,-15827,-15729
8,15,"Instance_100_10_5_0,4_0,6_20_Rep4",0,33982,33982,0,36998,36998,0,3016,3016
8,15,"Instance_100_10_5_0,4_1_10_Rep0",0,69272,69272,0,67073,67073,0,-2199,-2199
8,15,"Instance_100_10_5_0,4_1_10_Rep1",0,95041,95041,0,81471,81471,0,-13570,-13570
8,15,"Instance_100_10_5_0,4_1_10_Rep2",0,77625,77625,222,69113,69335,222,-8512,-8290
8,15,"Instance_100_10_5_0,4_1_10_Rep3",0,88972,88972,24,71819,71843,24,-17153,-17129
8,15,"Instance_100_10_5_0,4_1_10_Rep4",0,68470,68470,186,62038,62224,186,-6432,-6246
8,15,"Instance_100_10_5_0,4_1_20_Rep0",0,57763,57763,0,48719,48719,0,-9044,-9044
8,15,"Instance_100_10_5_0,4_1_20_Rep1",0,47121,47121,0,42246,42246,0,-4875,-4875
8,15,"Instance_100_10_5_0,4_1_20_Rep2",0,92879,92879,0,89732,89732,0,-3147,-3147
8,15,"Instance_100_10_5_0,4_1_20_Rep3",0,84683,84683,0,79533,79533,0,-5150,-5150
8,15,"Instance_100_10_5_0,4_1_20_Rep4",0,109216,109216,0,96779,96779,0,-12437,-12437
8,15,"Instance_100_10_5_0,6_0,2_10_Rep0",0,182564,182564,214,170595,170809,214,-11969,-11755
8,15,"Instance_100_10_5_0,6_0,2_10_Rep1",0,161022,161022,0,156170,156170,0,-4852,-4852
8,15,"Instance_100_10_5_0,6_0,2_10_Rep2",0,167574,167574,0,159781,159781,0,-7793,-7793
8,15,"Instance_100_10_5_0,6_0,2_10_Rep3",146,188818,188964,407,182926,183333,261,-5892,-5631
8,15,"Instance_100_10_5_0,6_0,2_10_Rep4",0,177826,177826,840,175563,176403,840,-2263,-1423
8,15,"Instance_100_10_5_0,6_0,2_20_Rep0",0,170287,170287,265,183900,184165,265,13613,13878
8,15,"Instance_100_10_5_0,6_0,2_20_Rep1",0,130707,130707,0,132397,132397,0,1690,1690
8,15,"Instance_100_10_5_0,6_0,2_20_Rep2",0,205113,205113,702,191837,192539,702,-13276,-12574
8,15,"Instance_100_10_5_0,6_0,2_20_Rep3",0,133111,133111,0,123157,123157,0,-9954,-9954
8,15,"Instance_100_10_5_0,6_0,2_20_Rep4",0,130161,130161,352,125169,125521,352,-4992,-4640
8,15,"Instance_100_10_5_0,6_0,6_10_Rep0",0,174539,174539,0,172634,172634,0,-1905,-1905
8,15,"Instance_100_10_5_0,6_0,6_10_Rep1",0,170611,170611,0,161762,161762,0,-8849,-8849
8,15,"Instance_100_10_5_0,6_0,6_10_Rep2",0,185360,185360,0,180388,180388,0,-4972,-4972
8,15,"Instance_100_10_5_0,6_0,6_10_Rep3",0,178238,178238,18,152238,152256,18,-26000,-25982
8,15,"Instance_100_10_5_0,6_0,6_10_Rep4",0,182746,182746,2610,178532,181142,2610,-4214,-1604
8,15,"Instance_100_10_5_0,6_0,6_20_Rep0",0,164119,164119,0,160763,160763,0,-3356,-3356
8,15,"Instance_100_10_5_0,6_0,6_20_Rep1",0,193868,193868,0,182049,182049,0,-11819,-11819
8,15,"Instance_100_10_5_0,6_0,6_20_Rep2",0,150603,150603,0,140264,140264,0,-10339,-10339
8,15,"Instance_100_10_5_0,6_0,6_20_Rep3",0,165572,165572,0,170536,170536,0,4964,4964
8,15,"Instance_100_10_5_0,6_0,6_20_Rep4",66,167717,167783,240,161463,161703,174,-6254,-6080
